show_id,show_label,band_id,band_name,performer_name,roles
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-clashroom,The Clashroom,Ben Bisaillon,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-clashroom,The Clashroom,Benjamin Cere,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-clashroom,The Clashroom,Benjamin Mak,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-clashroom,The Clashroom,Carly Leblanc,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-clashroom,The Clashroom,Henry Rebellati-Mitnick,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-dicky-birds,The Dicky Birds,Ben Hopper,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-dicky-birds,The Dicky Birds,Fergus Nolan,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-dicky-birds,The Dicky Birds,Quincy Philippas,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-dicky-birds,The Dicky Birds,Thomas Hopper,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-lean-greens,The Lean Greens,Aidan Rosenberg,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-lean-greens,The Lean Greens,James-Matthew Patulli,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-lean-greens,The Lean Greens,Jonah Smith,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-lean-greens,The Lean Greens,Mario Giulione,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-lean-greens,The Lean Greens,Mike Fitch,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-lean-greens,The Lean Greens,Sarah Elman,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-lightning,The Lightning,Aidan Rosenberg,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-lightning,The Lightning,Doug Stein,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-lightning,The Lightning,Ethan Kimmel,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-lightning,The Lightning,John Bowie,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-lightning,The Lightning,Jonah Smith,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-lightning,The Lightning,Marc Kimmel,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-lightning,The Lightning,Marcel Aulls,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-lightning,The Lightning,Noam Alon,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-lightning,The Lightning,Steve Lubotta,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-ninth-wave,The Ninth Wave,Ariel Blum,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-ninth-wave,The Ninth Wave,Eli Gutfeld,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-ninth-wave,The Ninth Wave,Evan Bowie,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-ninth-wave,The Ninth Wave,James-Matthew Patulli,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-ninth-wave,The Ninth Wave,John Bowie,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-ninth-wave,The Ninth Wave,Lilah Goodman,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-ninth-wave,The Ninth Wave,Oscar Johnson,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-southend-suits,The Southend Suits,Ariel Blum,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-southend-suits,The Southend Suits,James-Matthew Patulli,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-southend-suits,The Southend Suits,John Bowie,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-southend-suits,The Southend Suits,Lilah Goodman,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-southend-suits,The Southend Suits,Mario Giulione,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-southend-suits,The Southend Suits,Sarah Elman,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-wrong,The Wrong,Gabriel Mah,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-wrong,The Wrong,Mike Fitch,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-wrong,The Wrong,Oliver Cook,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-wrong,The Wrong,Rapha Davidson,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-wrong,The Wrong,Rapha Davidson,
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-another-heart,Another Heart,Carly Leblanc,Bass
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-another-heart,Another Heart,Ceci Nolan,Vocals
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-another-heart,Another Heart,Edwin Roberts,Guitar
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-another-heart,Another Heart,Harrison Magder,Guitar
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-another-heart,Another Heart,Sammy Rupert,Guitar
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-another-heart,Another Heart,Tomek Shiller,Drums
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-crossfire-hurricane,Crossfire Hurricane,Anton Samoylenko,Drums
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-crossfire-hurricane,Crossfire Hurricane,Dan Laxer,Harp; Vocals
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-crossfire-hurricane,Crossfire Hurricane,Dominic Supino,Guitar
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-crossfire-hurricane,Crossfire Hurricane,Drazen Sedlar,Bass
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-crossfire-hurricane,Crossfire Hurricane,Irwin Edelstein,Guitar
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-crossfire-hurricane,Crossfire Hurricane,Sonya Shiller,Guitar
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-electric-word,Electric Word,Doug Stein,Drums
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-electric-word,Electric Word,Jerry Golick,Bass
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-electric-word,Electric Word,Marc Kimmel,Vocals
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-electric-word,Electric Word,Marcel Aulls,Guitar
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-electric-word,Electric Word,Rob Drummond,Guitar
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-sonic-shower,Sonic Shower,Carly Leblanc,Bass
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-sonic-shower,Sonic Shower,Illian Stamm Emond,Guitar
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-sonic-shower,Sonic Shower,Jacob Dahan,Guitar
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-sonic-shower,Sonic Shower,Lara Atabek,Vocals
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-sonic-shower,Sonic Shower,Mehmet Babahan,Drums
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-sonic-shower,Sonic Shower,Tomek Shiller,Drums
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-sour-apples,Sour Apples,Aidan Rosenberg,Guitar
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-sour-apples,Sour Apples,Jasmine Stein Webb,Vocals
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-sour-apples,Sour Apples,Miranda MacDonald,Bass
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-sour-apples,Sour Apples,Molly Deutch,Guitar
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-sour-apples,Sour Apples,Sonia Miquelon,Drums
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-strictly-rhythm,Strictly Rhythm,Bruce Pascal,Bass
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-strictly-rhythm,Strictly Rhythm,Dylan Cavell,Guitar
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-strictly-rhythm,Strictly Rhythm,Ethan Kimmel,Guitar
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-strictly-rhythm,Strictly Rhythm,Henry Rebellati-Mitnick,Drums
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-strictly-rhythm,Strictly Rhythm,Jonah Smith,Guitar
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-strictly-rhythm,Strictly Rhythm,Marc Kimmel,Vocals
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-t-c,T & C,Campbell Rolian,Guitar
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-t-c,T & C,Thomas Rolian,Ukulele
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-the-daydreamers,The Daydreamers,Ariel Blum,Guitar
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-the-daydreamers,The Daydreamers,Djuna Johnson,Guitar
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-the-daydreamers,The Daydreamers,Lilah Rupert,Guitar
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-the-daydreamers,The Daydreamers,Mike Elman,Bass
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-the-daydreamers,The Daydreamers,Sarah Elman,Guitar; Vocals
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-the-mighty,The Mighty,Bruce Pascal,Bass
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-the-mighty,The Mighty,Carly Leblanc,Vocals
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-the-mighty,The Mighty,Henry Rebellati-Mitnick,Drums
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-the-mighty,The Mighty,Oscar Johnson,Guitar
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-the-mighty,The Mighty,William McIntyre,Guitar
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-the-wrong,The Wrong,Gabriel Mah,Keyboards; Vocals
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-the-wrong,The Wrong,Liam Beers,Bass
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-the-wrong,The Wrong,Oliver Cook,Drums
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-the-wrong,The Wrong,Oscar Aziz,Drums
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-the-wrong,The Wrong,Pietro Loraschi,Guitar
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-the-wrong,The Wrong,Rapha Davidson,Guitar
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-white-orchid,White Orchid,Alex Guay-Robitaille,Drums
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-white-orchid,White Orchid,Carly Leblanc,Vocals
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-white-orchid,White Orchid,Louis Guay-Robitaille,Guitar
lftg-20-2022,LFTG 20 (2022),lftg-20-2022-white-orchid,White Orchid,Mike Fitch,Bass
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-crossfire-hurricane,Crossfire Hurricane,Dan Laxer,Harp; Vocals
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-crossfire-hurricane,Crossfire Hurricane,Dominic Supino,Guitar
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-crossfire-hurricane,Crossfire Hurricane,Irwin Edelstein,Guitar
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-crossfire-hurricane,Crossfire Hurricane,Jay Blumenstein,Drums
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-crossfire-hurricane,Crossfire Hurricane,Sonya Shiller,Guitar
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-crossfire-hurricane,Crossfire Hurricane,Sylvie Choquette,Bass
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-electric-word,Electric Word,Doug Stein,Drums
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-electric-word,Electric Word,Jerry Golick,Bass
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-electric-word,Electric Word,Marc Kimmel,Vocals
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-electric-word,Electric Word,Marcel Aulls,Guitar
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-electric-word,Electric Word,Rob Drummond,Guitar
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-freight-train,Freight Train,Bélen Keuroglian,Guitar
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-freight-train,Freight Train,James Dahan,Drums
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-freight-train,Freight Train,James Stein Webb,Drums
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-freight-train,Freight Train,Leo Rupert,Bass; Vocals
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-freight-train,Freight Train,Oscar Johnson,Guitar; Vocals
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-freight-train,Freight Train,Raphael Marques,Guitar
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-red-hot-chicken-nuggets,Red Hot Chicken Nuggets,Alex Guay-Robitaille,Drums
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-red-hot-chicken-nuggets,Red Hot Chicken Nuggets,Hank Guay,Bass
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-red-hot-chicken-nuggets,Red Hot Chicken Nuggets,Louis Guay-Robitaille,Guitar
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-red-hot-chicken-nuggets,Red Hot Chicken Nuggets,Max Basu,Vocals
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-ribbons-of-euphoria,Ribbons Of Euphoria,Dylan Labrecque,Guitar
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-ribbons-of-euphoria,Ribbons Of Euphoria,Ethan Kimmel,Guitar
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-ribbons-of-euphoria,Ribbons Of Euphoria,Henry Rebellati-Mitnick,Drums
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-ribbons-of-euphoria,Ribbons Of Euphoria,Jonah Smith,Guitar
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-ribbons-of-euphoria,Ribbons Of Euphoria,Mario Giulione,Vocals
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-sonic-shower,Sonic Shower,Ariel Blum,Guitar
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-sonic-shower,Sonic Shower,Illian Stamm Emond,Guitar
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-sonic-shower,Sonic Shower,Jorge Torrealba,Bass
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-sonic-shower,Sonic Shower,Lara Atabek,Vocals
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-sonic-shower,Sonic Shower,Mehmet Babahan,Drums
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-sonic-shower,Sonic Shower,Tomek Shiller,Bass; Drums
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-sour-apples,Sour Apples,Aidan Rosenberg,Bass; Guitar
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-sour-apples,Sour Apples,Djuna Johnson,Bass; Guitar
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-sour-apples,Sour Apples,Jasmine Stein Webb,Vocals
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-sour-apples,Sour Apples,Molly Deutch,Guitar
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-sour-apples,Sour Apples,Sonia Miquelon,Drums
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-sour-apples,Sour Apples,Vika Tsukanova,Guitar
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-the-authentic-strings,The Authentic Strings,Bloodshot Bill,Drums
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-the-authentic-strings,The Authentic Strings,Edwin Roberts,Guitar
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-the-authentic-strings,The Authentic Strings,Harrison Magder,Guitar
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-the-authentic-strings,The Authentic Strings,Leo Wolfson,Guitar
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-the-authentic-strings,The Authentic Strings,Sammy Rupert,Guitar
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-the-broken-picks,The Broken Picks,Jorge Torrealba,Bass
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-the-broken-picks,The Broken Picks,Lucy Vincent,Guitar
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-the-broken-picks,The Broken Picks,Noah Peled-Fostokjian,Guitar; Vocals
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-the-broken-picks,The Broken Picks,Oscar Aziz,Drums
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-the-broken-picks,The Broken Picks,Vizma Ingelevics,Guitar; Vocals
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-the-sarcastics,The Sarcastics,Aubrey Rosenhek,Bass
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-the-sarcastics,The Sarcastics,Cass Rosenhek,Drums
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-the-sarcastics,The Sarcastics,Mike Elman,Guitar
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-the-sarcastics,The Sarcastics,Sarah Elman,Guitar; Piano; Vocals
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-the-wrong,The Wrong,Connor Mccuiston,Guitar
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-the-wrong,The Wrong,Gabriel Mah,Drums; Keyboards
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-the-wrong,The Wrong,Liam Beers,Bass
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-the-wrong,The Wrong,Oliver Cook,Drums
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-the-wrong,The Wrong,Pietro Loraschi,Guitar
lftg-21-2023,LFTG 21 (2023),lftg-21-2023-the-wrong,The Wrong,Rapha Davidson,Vocals
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-april-sky,April Sky,Benet Fraderabrunet,Drums; Keyboards
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-april-sky,April Sky,Dora-Lynn Marga,Guitar; Vocals
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-april-sky,April Sky,Fred Brackett,Drums
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-april-sky,April Sky,Jasmine Stein Webb,Vocals
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-april-sky,April Sky,Renato Robert,Bass
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-crossfire-hurricane,Crossfire Hurricane,Dan Laxer,Harp; Vocals
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-crossfire-hurricane,Crossfire Hurricane,Dominic Supino,Guitar
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-crossfire-hurricane,Crossfire Hurricane,George Koutsaris,Keyboards
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-crossfire-hurricane,Crossfire Hurricane,Irwin Edelstein,Guitar
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-crossfire-hurricane,Crossfire Hurricane,Jay Blumenstein,Drums
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-crossfire-hurricane,Crossfire Hurricane,Juan Alvina,Drums
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-crossfire-hurricane,Crossfire Hurricane,Sonya Shiller,Guitar
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-crossfire-hurricane,Crossfire Hurricane,Sylvie Choquette,Bass
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-freight-train,Freight Train,James Stein Webb,Drums
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-freight-train,Freight Train,Leo Rupert,Bass; Vocals
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-freight-train,Freight Train,Lev King,Bass; Vocals
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-freight-train,Freight Train,Oscar Johnson,Guitar; Vocals
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-freight-train,Freight Train,Raphael Marques,Guitar
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-magnetic-field,Magnetic Field,Henry Rebellati-Mitnick,Drums
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-magnetic-field,Magnetic Field,Jonah Smith,Guitar
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-magnetic-field,Magnetic Field,Mario Giulione,Vocals
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-magnetic-field,Magnetic Field,Thomas Drouin,Guitar
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-magnetic-field,Magnetic Field,Zach Rehany,Guitar
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-overworld,Overworld,Thomas Rolian,Guitar
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-red-hot-chicken-nuggets,Red Hot Chicken Nuggets,Alex Guay-Robitaille,Drums
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-red-hot-chicken-nuggets,Red Hot Chicken Nuggets,Louis Guay-Robitaille,Guitar
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-red-hot-chicken-nuggets,Red Hot Chicken Nuggets,Max Basu,Bass; Vocals
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-sonic-shower,Sonic Shower,Ariel Blum,Bass; Guitar
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-sonic-shower,Sonic Shower,Illian Stamm Emond,Guitar
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-sonic-shower,Sonic Shower,Jorge Flores,Bass; Vocals
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-sonic-shower,Sonic Shower,Lara Atabek,Vocals
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-sonic-shower,Sonic Shower,Mehmet Babahan,Drums
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-sonic-shower,Sonic Shower,Tomek Shiller,Guitar
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-sour-apples,Sour Apples,Daphné Cliche,Vocals
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-sour-apples,Sour Apples,Djuna Johnson,Bass; Guitar
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-sour-apples,Sour Apples,Kit Styles,Drums
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-the-broken-picks,The Broken Picks,Chiara Klein,Guitar; Vocals
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-the-broken-picks,The Broken Picks,Jude Rosenhek,Bass; Keyboards
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-the-broken-picks,The Broken Picks,Noah Peled-Fostokjian,Guitar; Vocals
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-the-broken-picks,The Broken Picks,Oscar Aziz,Drums
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-the-broken-picks,The Broken Picks,Sam Arkush,Guitar; Vocals
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-the-broken-picks,The Broken Picks,Vizma Ingelevics,Bass; Vocals
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-the-cruelest-line,The Cruelest Line,Henry Rebellati-Mitnick,Drums
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-the-cruelest-line,The Cruelest Line,Jerry Golick,Bass
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-the-cruelest-line,The Cruelest Line,Mario Giulione,Vocals
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-the-cruelest-line,The Cruelest Line,Ronen Devashi,Guitar
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-the-easy-riders,The Easy Riders,Harrison Magder,Guitar
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-the-easy-riders,The Easy Riders,Jay Blumenstein,Drums
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-the-easy-riders,The Easy Riders,Leo Wolfson,Guitar
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-the-easy-riders,The Easy Riders,Stephen David Bracewell McLauchlin,Guitar
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-the-messy-pearls,The Messy Pearls,Luc Bisaillon,Drums
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-the-messy-pearls,The Messy Pearls,Milo Klein,Guitar
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-the-messy-pearls,The Messy Pearls,Sammy Rupert,Guitar
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-the-sarcastics-featuring-wolf-and-sohn,The Sarcastics (featuring Wolf and Sohn),Aubrey Rosenhek,Bass
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-the-sarcastics-featuring-wolf-and-sohn,The Sarcastics (featuring Wolf and Sohn),Cass Rosenhek,Drums
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-the-sarcastics-featuring-wolf-and-sohn,The Sarcastics (featuring Wolf and Sohn),Dan Wolfensohn,Keyboards
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-the-sarcastics-featuring-wolf-and-sohn,The Sarcastics (featuring Wolf and Sohn),Jonas Wolfensohn,Keyboards
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-the-sarcastics-featuring-wolf-and-sohn,The Sarcastics (featuring Wolf and Sohn),Mike Elman,Guitar
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-the-sarcastics-featuring-wolf-and-sohn,The Sarcastics (featuring Wolf and Sohn),Sarah Elman,Guitar; Piano; Vocals
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-the-wrong,The Wrong,Gabriel Mah,Keyboards
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-the-wrong,The Wrong,Jacob Dahan,Guitar
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-the-wrong,The Wrong,Liam Beers,Bass
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-the-wrong,The Wrong,Oliver Cook,Drums
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-the-wrong,The Wrong,Rapha Davidson,Vocals
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-the-wrong,The Wrong,William McIntyre,Guitar
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-crossfire-hurricane,Crossfire Hurricane,Dan Laxer,Harmonica; Vocals
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-crossfire-hurricane,Crossfire Hurricane,Dominic Supino,Guitar
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-crossfire-hurricane,Crossfire Hurricane,Irwin Edelstein,Guitar
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-crossfire-hurricane,Crossfire Hurricane,Jay Blumenstein,Drums
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-crossfire-hurricane,Crossfire Hurricane,Jorge Flores,Bass
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-crossfire-hurricane,Crossfire Hurricane,Sonya Shiller,Guitar
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-marcil-playground,Marcil Playground,Kit Styles,Drums
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-marcil-playground,Marcil Playground,Stephen David Bracewell McLauchlin,Guitar
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-marcil-playground,Marcil Playground,Theo McLauchlin,Guitar
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-mechanically-separated,Mechanically Separated,Chiara Saulgrain,Guitar
