show_id,show_label,band_id,band_name,performer_name_raw,performer_name_clean,role_raw,role_clean,source_line
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-listen-bud,Listen Bud,Charlie Etinson,Charlie Etinson,,,1007
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-listen-bud,Listen Bud,Henri Mitnick,Henri Mitnick,,,1008
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-listen-bud,Listen Bud,Howard Mitnick,Howard Mitnick,,,1009
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-listen-bud,Listen Bud,Leo Mitnick,Leo Mitnick,,,1010
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-listen-bud,Listen Bud,Sasha Sebe,Sasha Sebe,,,1011
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-listen-bud,Listen Bud,James Stein Webb,James Stein Webb,,,1012
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-listen-bud,Listen Bud,Lev Wexler,Lev Wexler,,,1013
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-psychic-spies,Psychic Spies,Sean Ali-Tse,Sean Ali-Tse,,,1016
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-psychic-spies,Psychic Spies,Benjamin Cere,Benjamin Cere,,,1017
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-psychic-spies,Psychic Spies,Sami Sugiarta,Sami Sugiarta,,,1018
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-psychic-spies,Psychic Spies,Mario Giulione,Mario Giulione,,,1019
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-psychic-spies,Psychic Spies,James-Matthew Patulli,James-Matthew Patulli,,,1020
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-psychic-spies,Psychic Spies,Richard Said,Richard Said,,,1021
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-psychic-spies,Psychic Spies,Jay Blumenstein,Jay Blumenstein,,,1022
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-psychic-spies,Psychic Spies,Ken Drummond,Ken Drummond,,,1023
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-psychic-spies,Psychic Spies,Rob Drummond,Rob Drummond,,,1024
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-psychic-spies,Psychic Spies,Angus Carmichael,Angus Carmichael,,,1025
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-psychic-spies,Psychic Spies,Irwin Edelstein,Irwin Edelstein,,,1026
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-psychic-spies,Psychic Spies,Dan Laxer,Dan Laxer,,,1027
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-psychic-spies,Psychic Spies,Dominic Supino,Dominic Supino,,,1028
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-the-lawn-mowers,The Lawn Mowers,Matt Aisen,Matt Aisen,,,1031
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-the-lawn-mowers,The Lawn Mowers,Marcel Aulls,Marcel Aulls,,,1032
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-the-lawn-mowers,The Lawn Mowers,Benjamin Cere,Benjamin Cere,,,1033
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-the-lawn-mowers,The Lawn Mowers,John Bowie,John Bowie,,,1034
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-the-lawn-mowers,The Lawn Mowers,Marc Kimmel,Marc Kimmel,,,1035
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-the-lawn-mowers,The Lawn Mowers,Ethan Kimmel,Ethan Kimmel,,,1036
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-the-lawn-mowers,The Lawn Mowers,Doug Stein,Doug Stein,,,1037
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-1000-stars,1000 Stars,Aimee Ben-Jacob,Aimee Ben-Jacob,,,1040
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-1000-stars,1000 Stars,Finn Brennan-Krip,Finn Brennan-Krip,,,1041
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-1000-stars,1000 Stars,Anna Chuprun,Anna Chuprun,,,1042
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-1000-stars,1000 Stars,Mario Giulione,Mario Giulione,,,1043
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-1000-stars,1000 Stars,Elia Nissan,Elia Nissan,,,1044
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-1000-stars,1000 Stars,Charles Phelan,Charles Phelan,,,1045
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-1000-stars,1000 Stars,Jasmine Stein Webb,Jasmine Stein Webb,,,1046
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-thm,THM,Zografos Caramanos,Zografos Caramanos,,,1049
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-thm,THM,Jonathan Stein,Jonathan Stein,,,1050
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-thm,THM,Le Huan Tran,Le Huan Tran,,,1051
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-charm-city,Charm City,John Bowie,John Bowie,,,1066
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-charm-city,Charm City,Evan Bowie,Evan Bowie,,,1067
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-charm-city,Charm City,Leo Mitnick,Leo Mitnick,,,1068
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-charm-city,Charm City,Griffin Patterson,Griffin Patterson,,,1069
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-charm-city,Charm City,Sasha Sebe,Sasha Sebe,,,1070
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-charm-city,Charm City,James Stein Webb,James Stein Webb,,,1071
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-charm-city,Charm City,Emma Tabah,Emma Tabah,,,1072
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-yellow-tigers,Yellow Tigers,Sean Ali-Tse,Sean Ali-Tse,,,1075
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-yellow-tigers,Yellow Tigers,Benjamin Cere,Benjamin Cere,,,1076
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-yellow-tigers,Yellow Tigers,Sami Sugiarta,Sami Sugiarta,,,1077
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-yellow-tigers,Yellow Tigers,Mario Giulione,Mario Giulione,,,1078
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-yellow-tigers,Yellow Tigers,Jay Blumenstein,Jay Blumenstein,,,1079
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-the-mission-bell,The Mission Bell,Jay Blumenstein,Jay Blumenstein,,,1082
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-the-mission-bell,The Mission Bell,Aimee Ben-Jacob,Aimee Ben-Jacob,,,1083
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-the-mission-bell,The Mission Bell,Finn Brennan-Krip,Finn Brennan-Krip,,,1084
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-the-mission-bell,The Mission Bell,Anna Chuprun,Anna Chuprun,,,1085
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-the-mission-bell,The Mission Bell,Elia Nissan,Elia Nissan,,,1086
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-the-mission-bell,The Mission Bell,Jasmine Stein Webb,Jasmine Stein Webb,,,1087
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-the-mission-bell,The Mission Bell,Leon Uchoa,Leon Uchoa,,,1088
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-echo-and-sway,Echo And Sway,Ken Drummond,Ken Drummond,,,1091
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-echo-and-sway,Echo And Sway,Rob Drummond,Rob Drummond,,,1092
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-echo-and-sway,Echo And Sway,Irwin Edelstein,Irwin Edelstein,,,1093
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-echo-and-sway,Echo And Sway,Marc Kimmel,Marc Kimmel,,,1094
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-echo-and-sway,Echo And Sway,Charles Phelan,Charles Phelan,,,1095
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-echo-and-sway,Echo And Sway,Dominic Supino,Dominic Supino,,,1096
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-the-clashroom-jam-session-course,The Clashroom (Jam Session Course),Benjamin Bisaillon,Benjamin Bisaillon,,,1099
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-the-clashroom-jam-session-course,The Clashroom (Jam Session Course),Sam Bock,Sam Bock,,,1100
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-the-clashroom-jam-session-course,The Clashroom (Jam Session Course),Benjamin Cere,Benjamin Cere,,,1101
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-the-clashroom-jam-session-course,The Clashroom (Jam Session Course),Carly Leblanc,Carly Leblanc,,,1102
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-the-clashroom-jam-session-course,The Clashroom (Jam Session Course),Henri Mitnick,Henri Mitnick,,,1103
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-the-clashroom-jam-session-course,The Clashroom (Jam Session Course),Benjamin Mak,Benjamin Mak,,,1104
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-the-clashroom-jam-session-course,The Clashroom (Jam Session Course),Day-Glo Jones,Day-Glo Jones,,,1105
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-the-clashroom-jam-session-course,The Clashroom (Jam Session Course),Marcel Aulls,Marcel Aulls,,,1106
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-the-clashroom-jam-session-course,The Clashroom (Jam Session Course),John Bowie,John Bowie,,,1107
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-the-clashroom-jam-session-course,The Clashroom (Jam Session Course),Marc Kimmel,Marc Kimmel,,,1108
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-the-clashroom-jam-session-course,The Clashroom (Jam Session Course),Ethan Kimmel,Ethan Kimmel,,,1109
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-the-clashroom-jam-session-course,The Clashroom (Jam Session Course),Steven Lubotta,Steven Lubotta,,,1110
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-the-clashroom-jam-session-course,The Clashroom (Jam Session Course),Doug Stein,Doug Stein,,,1111
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-toaster-ghosts,Toaster Ghosts,Aimee Ben-Jacob,Aimee Ben-Jacob,,,1126
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-toaster-ghosts,Toaster Ghosts,Zayd Al-Fakhuri,Zayd Al-Fakhuri,,,1127
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-toaster-ghosts,Toaster Ghosts,Ethan Mackay,Ethan Mackay,,,1128
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-toaster-ghosts,Toaster Ghosts,Elijah Morson,Elijah Morson,,,1129
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-toaster-ghosts,Toaster Ghosts,Eva Nolan,Eva Nolan,,,1130
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-the-dicky-birds,The Dicky Birds,Ben Hopper,Ben Hopper,,,1133
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-the-dicky-birds,The Dicky Birds,Thomas Hopper,Thomas Hopper,,,1134
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-the-dicky-birds,The Dicky Birds,Fergus Nolan,Fergus Nolan,,,1135
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-the-dicky-birds,The Dicky Birds,Jake Philippas,Jake Philippas,,,1136
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-the-secret-chords,The Secret Chords,Matt Aisen,Matt Aisen,,,1139
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-the-secret-chords,The Secret Chords,Mason Pascal,Mason Pascal,,,1140
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-the-secret-chords,The Secret Chords,James-Matthew Patulli,James-Matthew Patulli,,,1141
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-confused-and-bruised,Confused And Bruised,Lara Atabek,Lara Atabek,,,1144
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-confused-and-bruised,Confused And Bruised,John Bowie,John Bowie,,,1145
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-confused-and-bruised,Confused And Bruised,Evan Bowie,Evan Bowie,,,1146
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-confused-and-bruised,Confused And Bruised,Jay Blumenstein,Jay Blumenstein,,,1147
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-confused-and-bruised,Confused And Bruised,Sarah Daumas,Sarah Daumas,,,1148
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-confused-and-bruised,Confused And Bruised,Mario Giulione,Mario Giulione,,,1149
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-confused-and-bruised,Confused And Bruised,Sasha Sebe,Sasha Sebe,,,1150
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-confused-and-bruised,Confused And Bruised,Emma Tabah,Emma Tabah,,,1151
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-fast-machine,Fast Machine,Sean Ali-Tse,Sean Ali-Tse,,,1154
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-fast-machine,Fast Machine,Benjamin Cere,Benjamin Cere,,,1155
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-fast-machine,Fast Machine,Peter Cervini,Peter Cervini,,,1156
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-fast-machine,Fast Machine,Joaquin De Pol,Joaquin De Pol,,,1157
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-fast-machine,Fast Machine,Michael O'hanley,Michael O'hanley,,,1158
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-fast-machine,Fast Machine,James Simpkin,James Simpkin,,,1159
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-pretty-liar,Pretty Liar,Jay Blumenstein,Jay Blumenstein,,,1162
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-pretty-liar,Pretty Liar,Finn Brennan-Krip,Finn Brennan-Krip,,,1163
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-pretty-liar,Pretty Liar,Carly Leblanc,Carly Leblanc,,,1164
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-pretty-liar,Pretty Liar,Elia Nissan,Elia Nissan,,,1165
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-pretty-liar,Pretty Liar,Jasmine Stein Webb,Jasmine Stein Webb,,,1166
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-crossfire-hurricane,Crossfire Hurricane,Ken Drummond,Ken Drummond,,,1169
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-crossfire-hurricane,Crossfire Hurricane,Rob Drummond,Rob Drummond,,,1170
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-crossfire-hurricane,Crossfire Hurricane,Irwin Edelstein,Irwin Edelstein,,,1171
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-crossfire-hurricane,Crossfire Hurricane,Dan Laxer,Dan Laxer,,,1172
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-crossfire-hurricane,Crossfire Hurricane,Flavio Nahas,Flavio Nahas,,,1173
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-crossfire-hurricane,Crossfire Hurricane,Dominic Supino,Dominic Supino,,,1174
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-the-clashroom,The Clashroom,Benjamin Bisaillon,Benjamin Bisaillon,,,1177
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-the-clashroom,The Clashroom,Benjamin Cere,Benjamin Cere,,,1178
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-the-clashroom,The Clashroom,Jackson Hawes,Jackson Hawes,,,1179
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-the-clashroom,The Clashroom,Carly Leblanc,Carly Leblanc,,,1180
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-the-clashroom,The Clashroom,Henri Mitnick,Henri Mitnick,,,1181
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-the-clashroom,The Clashroom,Benjamin Mak,Benjamin Mak,,,1182
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-sticky-trigger,Sticky Trigger,Marcel Aulls,Marcel Aulls,,,1185
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-sticky-trigger,Sticky Trigger,John Bowie,John Bowie,,,1186
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-sticky-trigger,Sticky Trigger,Marc Kimmel,Marc Kimmel,,,1187
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-sticky-trigger,Sticky Trigger,Ethan Kimmel,Ethan Kimmel,,,1188
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-sticky-trigger,Sticky Trigger,Steven Lubotta,Steven Lubotta,,,1189
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-sticky-trigger,Sticky Trigger,Doug Stein,Doug Stein,,,1190
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-sticky-trigger,Sticky Trigger,Shows XX–XXIII (2022–2025) — *4 shows remaining*,Shows XX–XXIII (2022–2025) — *4 shows remaining*,,,1195
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-sticky-trigger,Sticky Trigger,**Total Shows:** 23 (2006–2025),**Total Shows:** 23 (2006–2025),,,1201
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-sticky-trigger,Sticky Trigger,**Currently Extracted:** 23 shows (I–XXIII) ✅ COMPLETE,**Currently Extracted:** 23 shows (I–XXIII) ✅ COMPLETE,,,1202
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-sticky-trigger,Sticky Trigger,**Progress:** 100% of archive extracted ✅✅✅,**Progress:** 100% of archive extracted ✅✅✅,,,1203
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-sticky-trigger,Sticky Trigger,**Bands Catalogued:** 185+ bands + 3 solo performers,**Bands Catalogued:** 185+ bands + 3 solo performers,,,1204
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-sticky-trigger,Sticky Trigger,**Participants Catalogued:** 1000+,**Participants Catalogued:** 1000+,,,1205
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-sticky-trigger,Sticky Trigger,**Gap Years:** None! Archive complete through 2025,**Gap Years:** None! Archive complete through 2025,,,1206
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-sticky-trigger,Sticky Trigger,**Next Show:** LFTG 24 (June 2026),**Next Show:** LFTG 24 (June 2026),,,1207
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-sticky-trigger,Sticky Trigger,"**Recurring Performers:** Mario Giulione, Jay Blumenstein, John Bowie, Marcel Aulls, Marc Kimmel, Carly Leblanc, Crossfire Hurricane, Sour Apples, The Wrong (mentors/collaborators + recurring bands)","**Recurring Performers:** Mario Giulione, Jay Blumenstein, John Bowie, Marcel Aulls, Marc Kimmel, Carly Leblanc, Crossfire Hurricane, Sour Apples, The Wrong (mentors/collaborators + recurring bands)",,,1208
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-sticky-trigger,Sticky Trigger,"**Jon's Note (from program):** ""At the past fourteen shows, eighty-eight bands have performed, made up of eighty-one of my guitar and bass students.""","**Jon's Note (from program):** ""At the past fourteen shows, eighty-eight bands have performed, made up of eighty-one of my guitar and bass students.""",,,1214
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-sticky-trigger,Sticky Trigger,"**Family Performers:** Jasmine Stein Webb (daughter), Doug Stein (brother), Ethan/Dylan/Jake Kimmel, Ken/Rob Drummond","**Family Performers:** Jasmine Stein Webb (daughter), Doug Stein (brother), Ethan/Dylan/Jake Kimmel, Ken/Rob Drummond",,,1216
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-magnetic-field,Magnetic Field,Thomas Drouin,Thomas Drouin,Guitar,Guitar,1234
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-magnetic-field,Magnetic Field,Mario Giulione,Mario Giulione,Vocals,Vocals,1235
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-magnetic-field,Magnetic Field,Henry Rebellati-Mitnick,Henry Rebellati-Mitnick,Drums,Drums,1236
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-magnetic-field,Magnetic Field,Zach Rehany,Zach Rehany,Guitar,Guitar,1237
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-magnetic-field,Magnetic Field,Jonah Smith,Jonah Smith,Guitar,Guitar,1238
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-red-hot-chicken-nuggets,Red Hot Chicken Nuggets,Max Basu,Max Basu,Vocals/Bass,Vocals; Bass,1242
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-red-hot-chicken-nuggets,Red Hot Chicken Nuggets,Louis Guay-Robitaille,Louis Guay-Robitaille,Guitar,Guitar,1243
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-red-hot-chicken-nuggets,Red Hot Chicken Nuggets,Alex Guay-Robitaille,Alex Guay-Robitaille,Drums,Drums,1244
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-the-easy-riders,The Easy Riders,Stephen David Bracewell McLauchlin,Stephen David Bracewell McLauchlin,Guitar,Guitar,1248
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-the-easy-riders,The Easy Riders,Harrison Magder,Harrison Magder,Guitar,Guitar,1249
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-the-easy-riders,The Easy Riders,Leo Wolfson,Leo Wolfson,Guitar,Guitar,1250
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-the-easy-riders,The Easy Riders,Jay Blumenstein,Jay Blumenstein,Drums,Drums,1251
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-the-messy-pearls,The Messy Pearls,Sammy Rupert,Sammy Rupert,Guitar,Guitar,1255
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-the-messy-pearls,The Messy Pearls,Milo Klein,Milo Klein,Guitar,Guitar,1256
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-the-messy-pearls,The Messy Pearls,Luc Bisaillon,Luc Bisaillon,Drums,Drums,1257
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-overworld-solo,Overworld,Thomas Rolian,Thomas Rolian,Guitar,Guitar,1261
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-the-sarcastics-featuring-wolf-and-sohn,The Sarcastics (featuring Wolf and Sohn),Sarah Elman,Sarah Elman,Vocals/Guitar/Piano,Vocals; Guitar; Piano,1265
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-the-sarcastics-featuring-wolf-and-sohn,The Sarcastics (featuring Wolf and Sohn),Mike Elman,Mike Elman,Guitar,Guitar,1266
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-the-sarcastics-featuring-wolf-and-sohn,The Sarcastics (featuring Wolf and Sohn),Aubrey Rosenhek,Aubrey Rosenhek,Bass,Bass,1267
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-the-sarcastics-featuring-wolf-and-sohn,The Sarcastics (featuring Wolf and Sohn),Cass Rosenhek,Cass Rosenhek,Drums,Drums,1268
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-the-sarcastics-featuring-wolf-and-sohn,The Sarcastics (featuring Wolf and Sohn),Dan Wolfensohn,Dan Wolfensohn,Keyboards,Keyboards,1269
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-the-sarcastics-featuring-wolf-and-sohn,The Sarcastics (featuring Wolf and Sohn),Jonas Wolfensohn,Jonas Wolfensohn,Keyboards,Keyboards,1270
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-freight-train,Freight Train,Oscar Johnson,Oscar Johnson,Vocals/Guitar,Vocals; Guitar,1274
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-freight-train,Freight Train,Lev King,Lev King,Vocals/Bass,Vocals; Bass,1275
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-freight-train,Freight Train,Raphael Marques,Raphael Marques,Guitar,Guitar,1276
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-freight-train,Freight Train,Leo Rupert,Leo Rupert,Vocals/Bass,Vocals; Bass,1277
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-freight-train,Freight Train,James Stein Webb,James Stein Webb,Drums,Drums,1278
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-the-broken-picks,The Broken Picks,Sam Arkush,Sam Arkush,Guitar/Vocals,Guitar; Vocals,1282
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-the-broken-picks,The Broken Picks,Oscar Aziz,Oscar Aziz,Drums,Drums,1283
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-the-broken-picks,The Broken Picks,Noah Peled-Fostokjian,Noah Peled-Fostokjian,Guitar/Vocals,Guitar; Vocals,1284
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-the-broken-picks,The Broken Picks,Vizma Ingelevics,Vizma Ingelevics,Bass/Vocals,Bass; Vocals,1285
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-the-broken-picks,The Broken Picks,Chiara Klein,Chiara Klein,Guitar/Vocals,Guitar; Vocals,1286
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-the-broken-picks,The Broken Picks,Jude Rosenhek,Jude Rosenhek,Keyboards/Bass,Keyboards; Bass,1287
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-april-sky,April Sky,Dora-Lynn Marga,Dora-Lynn Marga,Vocals/Guitar,Vocals; Guitar,1291
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-april-sky,April Sky,Jasmine Stein Webb,Jasmine Stein Webb,Vocals,Vocals,1292
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-april-sky,April Sky,Renato Robert,Renato Robert,Bass,Bass,1293
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-april-sky,April Sky,Benet Fraderabrunet,Benet Fraderabrunet,Keyboards/Drums,Keyboards; Drums,1294
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-april-sky,April Sky,Fred Brackett,Fred Brackett,Drums,Drums,1295
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-sour-apples,Sour Apples,Daphné Cliche,Daphné Cliche,Vocals,Vocals,1299
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-sour-apples,Sour Apples,Djuna Johnson,Djuna Johnson,Guitar/Bass,Guitar; Bass,1300
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-sour-apples,Sour Apples,Kit Styles,Kit Styles,Drums,Drums,1301
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-the-wrong,The Wrong,Jacob Dahan,Jacob Dahan,Guitar,Guitar,1305
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-the-wrong,The Wrong,Rapha Davidson,Rapha Davidson,Vocals,Vocals,1306
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-the-wrong,The Wrong,William McIntyre,William McIntyre,Guitar,Guitar,1307
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-the-wrong,The Wrong,Liam Beers,Liam Beers,Bass,Bass,1308
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-the-wrong,The Wrong,Gabriel Mah,Gabriel Mah,Keyboards,Keyboards,1309
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-the-wrong,The Wrong,Oliver Cook,Oliver Cook,Drums,Drums,1310
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-sonic-shower,Sonic Shower,Lara Atabeck,Lara Atabeck,Vocals,Vocals,1314
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-sonic-shower,Sonic Shower,Mehmet Babahan,Mehmet Babahan,Drums,Drums,1315
